"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"785","PGEN_.00g254320","immune system process",0.0335179098212934,"GO:0051607","defense response to virus","BP","Peptidoglycan recognition protein 1 (Oligosaccharide-binding protein) (OBP) (Peptidoglycan recognition protein short) (PGRP-S)"
"786","PGEN_.00g259960","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"787","PGEN_.00g259960","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"788","PGEN_.00g259960","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"789","PGEN_.00g259960","vesicle-mediated transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"790","PGEN_.00g259960","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"791","PGEN_.00g260450","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"792","PGEN_.00g260450","vesicle-mediated transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"793","PGEN_.00g260450","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"794","PGEN_.00g260450","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"795","PGEN_.00g260450","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer)"
"796","PGEN_.00g271100","locomotion",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"797","PGEN_.00g271100","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"798","PGEN_.00g271100","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"799","PGEN_.00g271100","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"800","PGEN_.00g271100","cell motility",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"801","PGEN_.00g271100","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"802","PGEN_.00g271100","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"803","PGEN_.00g271100","cell motility",0.000837297460410429,"GO:0016477","cell migration","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"804","PGEN_.00g271100","cell motility",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"805","PGEN_.00g271100","locomotion",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"806","PGEN_.00g271100","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"807","PGEN_.00g271100","nervous system process",0.0143531919847991,"GO:0007605","sensory perception of sound","BP","Fibroblast growth factor receptor 1 (FGFR-1)"
"808","PGEN_.00g271580","immune system process",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","E3 ubiquitin-protein ligase XIAP"
"809","PGEN_.00g271580","immune system process",0.00057242546316402,"GO:0019730","antimicrobial humoral response","BP","E3 ubiquitin-protein ligase XIAP"
"810","PGEN_.00g271580","response to stress",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","E3 ubiquitin-protein ligase XIAP"
"811","PGEN_.00g271580","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"812","PGEN_.00g271580","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"813","PGEN_.00g271580","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"814","PGEN_.00g271580","immune system process",0.0095284342167367,"GO:0045087","innate immune response","BP","E3 ubiquitin-protein ligase XIAP"
"815","PGEN_.00g271580","immune system process",0.0335179098212934,"GO:0051607","defense response to virus","BP","E3 ubiquitin-protein ligase XIAP"
"816","PGEN_.00g271580","cell-cell signaling",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"817","PGEN_.00g271580","cell-cell signaling",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"818","PGEN_.00g271580","response to stress",0.0335179098212934,"GO:0051607","defense response to virus","BP","E3 ubiquitin-protein ligase XIAP"
"819","PGEN_.00g271580","response to stress",0.0377487086954832,"GO:0050829","defense response to Gram-negative bacterium","BP","E3 ubiquitin-protein ligase XIAP"
"820","PGEN_.00g271580","response to stress",0.0095284342167367,"GO:0045087","innate immune response","BP","E3 ubiquitin-protein ligase XIAP"
"821","PGEN_.00g271580","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"822","PGEN_.00g271580","cell-cell signaling",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"823","PGEN_.00g271580","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","E3 ubiquitin-protein ligase XIAP"
"824","PGEN_.00g271590","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"825","PGEN_.00g271590","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"826","PGEN_.00g271590","response to stress",0.0335179098212934,"GO:0051607","defense response to virus","BP","E3 ubiquitin-protein ligase XIAP"
"827","PGEN_.00g271590","immune system process",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","E3 ubiquitin-protein ligase XIAP"
"828","PGEN_.00g271590","cell-cell signaling",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"829","PGEN_.00g271590","cell-cell signaling",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"830","PGEN_.00g271590","response to stress",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","E3 ubiquitin-protein ligase XIAP"
"831","PGEN_.00g271590","cell-cell signaling",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"832","PGEN_.00g271590","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"833","PGEN_.00g271590","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","E3 ubiquitin-protein ligase XIAP"
"834","PGEN_.00g271590","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","E3 ubiquitin-protein ligase XIAP"
"835","PGEN_.00g271590","immune system process",0.0335179098212934,"GO:0051607","defense response to virus","BP","E3 ubiquitin-protein ligase XIAP"
"836","PGEN_.00g271590","immune system process",0.0095284342167367,"GO:0045087","innate immune response","BP","E3 ubiquitin-protein ligase XIAP"
"837","PGEN_.00g271590","response to stress",0.0377487086954832,"GO:0050829","defense response to Gram-negative bacterium","BP","E3 ubiquitin-protein ligase XIAP"
"838","PGEN_.00g271590","immune system process",0.00057242546316402,"GO:0019730","antimicrobial humoral response","BP","E3 ubiquitin-protein ligase XIAP"
"839","PGEN_.00g271590","response to stress",0.0095284342167367,"GO:0045087","innate immune response","BP","E3 ubiquitin-protein ligase XIAP"
"840","PGEN_.00g282040","cellular protein modification proce...",0.01605108939564,"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP","Probable serine/threonine-protein kinase pats1"
"841","PGEN_.00g282040","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","Probable serine/threonine-protein kinase pats1"
"842","PGEN_.00g282040","cellular protein modification proce...",0.00945742792427414,"GO:0031397","negative regulation of protein ubiquitination","BP","Probable serine/threonine-protein kinase pats1"
"843","PGEN_.00g284890","locomotion",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"844","PGEN_.00g284890","cell motility",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"845","PGEN_.00g284890","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"846","PGEN_.00g284890","cellular component assembly",0.00018083332077074,"GO:0097178","ruffle assembly","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"847","PGEN_.00g284890","cellular component assembly",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"848","PGEN_.00g284890","cellular component assembly",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"849","PGEN_.00g284890","cell motility",0.000837297460410429,"GO:0016477","cell migration","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"850","PGEN_.00g284890","cellular component assembly",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"851","PGEN_.00g284890","cellular component assembly",0.00892204692777014,"GO:0051290","protein heterotetramerization","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"852","PGEN_.00g284890","cellular component assembly",0.00308744683633809,"GO:0030032","lamellipodium assembly","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"853","PGEN_.00g284890","locomotion",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"854","PGEN_.00g284890","cell motility",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"855","PGEN_.00g284890","cellular component assembly",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"856","PGEN_.00g284890","cellular component assembly",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Guanine nucleotide exchange factor VAV2 (VAV-2)"
"857","PGEN_.00g286070","cell motility",0.000837297460410429,"GO:0016477","cell migration","BP","Multiple epidermal growth factor-like domains protein 9 (Multiple EGF-like domains protein 9) (Epidermal growth factor-like protein 5) (EGF-like protein 5)"
"858","PGEN_.00g286070","cell motility",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Multiple epidermal growth factor-like domains protein 9 (Multiple EGF-like domains protein 9) (Epidermal growth factor-like protein 5) (EGF-like protein 5)"
"859","PGEN_.00g286070","locomotion",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Multiple epidermal growth factor-like domains protein 9 (Multiple EGF-like domains protein 9) (Epidermal growth factor-like protein 5) (EGF-like protein 5)"
"860","PGEN_.00g286070","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","Multiple epidermal growth factor-like domains protein 9 (Multiple EGF-like domains protein 9) (Epidermal growth factor-like protein 5) (EGF-like protein 5)"
"861","PGEN_.00g286070","cell motility",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Multiple epidermal growth factor-like domains protein 9 (Multiple EGF-like domains protein 9) (Epidermal growth factor-like protein 5) (EGF-like protein 5)"
"862","PGEN_.00g286070","locomotion",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Multiple epidermal growth factor-like domains protein 9 (Multiple EGF-like domains protein 9) (Epidermal growth factor-like protein 5) (EGF-like protein 5)"
"863","PGEN_.00g291980","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Cdc42-interacting protein 4 homolog (Thyroid receptor-interacting protein 10 homolog)"
"864","PGEN_.00g291980","cytoskeleton organization",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Cdc42-interacting protein 4 homolog (Thyroid receptor-interacting protein 10 homolog)"
"865","PGEN_.00g291980","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Cdc42-interacting protein 4 homolog (Thyroid receptor-interacting protein 10 homolog)"
"866","PGEN_.00g291980","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Cdc42-interacting protein 4 homolog (Thyroid receptor-interacting protein 10 homolog)"
"867","PGEN_.00g291980","vesicle-mediated transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Cdc42-interacting protein 4 homolog (Thyroid receptor-interacting protein 10 homolog)"
"868","PGEN_.00g291980","cytoskeleton organization",0.00501840269287548,"GO:0030036","actin cytoskeleton organization","BP","Cdc42-interacting protein 4 homolog (Thyroid receptor-interacting protein 10 homolog)"
"869","PGEN_.00g291980","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Cdc42-interacting protein 4 homolog (Thyroid receptor-interacting protein 10 homolog)"
"870","PGEN_.00g298760","cell motility",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Protein tyrosine phosphatase type IVA 1"
"871","PGEN_.00g298760","cell motility",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Protein tyrosine phosphatase type IVA 1"
"872","PGEN_.00g298760","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","Protein tyrosine phosphatase type IVA 1"
"873","PGEN_.00g298760","cell motility",0.000837297460410429,"GO:0016477","cell migration","BP","Protein tyrosine phosphatase type IVA 1"
"874","PGEN_.00g298760","locomotion",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Protein tyrosine phosphatase type IVA 1"
"875","PGEN_.00g298760","locomotion",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Protein tyrosine phosphatase type IVA 1"
"876","PGEN_.00g299380","embryo development",0.00980120666737925,"GO:0001702","gastrulation with mouth forming second","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"877","PGEN_.00g299380","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"878","PGEN_.00g299380","anatomical structure development",0.00661407810344552,"GO:0048813","dendrite morphogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"879","PGEN_.00g299380","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"880","PGEN_.00g299380","anatomical structure development",0.00282372109707748,"GO:0009953","dorsal/ventral pattern formation","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"881","PGEN_.00g299380","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"882","PGEN_.00g299380","anatomical structure development",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"883","PGEN_.00g299380","anatomical structure development",0.0183451679287498,"GO:0042475","odontogenesis of dentin-containing tooth","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"884","PGEN_.00g299380","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"885","PGEN_.00g299380","embryo development",0.0438798265576095,"GO:0042733","embryonic digit morphogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"886","PGEN_.00g299380","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"887","PGEN_.00g299380","anatomical structure development",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"888","PGEN_.00g299380","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"889","PGEN_.00g299380","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"890","PGEN_.00g299380","anatomical structure development",0.00546272970326702,"GO:0060612","adipose tissue development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"891","PGEN_.00g299380","anatomical structure development",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"892","PGEN_.00g299380","anatomical structure development",0.00761228340132432,"GO:0008584","male gonad development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"893","PGEN_.00g299380","anatomical structure development",0.0401835413900646,"GO:0007409","axonogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"894","PGEN_.00g299380","anatomical structure development",0.0124451523646452,"GO:0060173","limb development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"895","PGEN_.00g299380","anatomical structure development",0.00980120666737925,"GO:0001702","gastrulation with mouth forming second","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"896","PGEN_.00g299380","anatomical structure development",0.0403477259088927,"GO:0001942","hair follicle development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"897","PGEN_.00g299380","anatomical structure development",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"898","PGEN_.00g299380","anatomical structure development",0.00134915656754333,"GO:0009954","proximal/distal pattern formation","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"899","PGEN_.00g299380","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"900","PGEN_.00g299380","anatomical structure development",0.00149415732967458,"GO:0050771","negative regulation of axonogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"901","PGEN_.00g299380","nervous system process",0.0143531919847991,"GO:0007605","sensory perception of sound","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"902","PGEN_.00g299380","reproduction",0.00761228340132432,"GO:0008584","male gonad development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"903","PGEN_.00g299380","anatomical structure development",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"904","PGEN_.00g299380","anatomical structure development",0.0438798265576095,"GO:0042733","embryonic digit morphogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"905","PGEN_.00g299380","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"906","PGEN_.00g302770","immune system process",0.0095284342167367,"GO:0045087","innate immune response","BP","Toll-like receptor 3 (CD antigen CD283)"
"907","PGEN_.00g302770","response to stress",0.0335179098212934,"GO:0051607","defense response to virus","BP","Toll-like receptor 3 (CD antigen CD283)"
"908","PGEN_.00g302770","immune system process",0.00057242546316402,"GO:0019730","antimicrobial humoral response","BP","Toll-like receptor 3 (CD antigen CD283)"
"909","PGEN_.00g302770","immune system process",0.0335179098212934,"GO:0051607","defense response to virus","BP","Toll-like receptor 3 (CD antigen CD283)"
"910","PGEN_.00g302770","response to stress",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Toll-like receptor 3 (CD antigen CD283)"
"911","PGEN_.00g302770","immune system process",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Toll-like receptor 3 (CD antigen CD283)"
"912","PGEN_.00g302770","response to stress",0.0377487086954832,"GO:0050829","defense response to Gram-negative bacterium","BP","Toll-like receptor 3 (CD antigen CD283)"
"913","PGEN_.00g302770","response to stress",0.0095284342167367,"GO:0045087","innate immune response","BP","Toll-like receptor 3 (CD antigen CD283)"
"914","PGEN_.00g320520","anatomical structure development",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"915","PGEN_.00g320520","anatomical structure development",0.00761228340132432,"GO:0008584","male gonad development","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"916","PGEN_.00g320520","anatomical structure development",0.0183451679287498,"GO:0042475","odontogenesis of dentin-containing tooth","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"917","PGEN_.00g320520","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"918","PGEN_.00g320520","anatomical structure development",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"919","PGEN_.00g320520","anatomical structure development",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"920","PGEN_.00g320520","anatomical structure development",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"921","PGEN_.00g320520","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"922","PGEN_.00g320520","anatomical structure development",0.00546272970326702,"GO:0060612","adipose tissue development","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"923","PGEN_.00g320520","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"924","PGEN_.00g320520","anatomical structure development",0.00661407810344552,"GO:0048813","dendrite morphogenesis","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"925","PGEN_.00g320520","anatomical structure development",0.00134915656754333,"GO:0009954","proximal/distal pattern formation","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"926","PGEN_.00g320520","anatomical structure development",0.0124451523646452,"GO:0060173","limb development","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"927","PGEN_.00g320520","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"928","PGEN_.00g320520","anatomical structure development",0.00282372109707748,"GO:0009953","dorsal/ventral pattern formation","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"929","PGEN_.00g320520","anatomical structure development",0.0401835413900646,"GO:0007409","axonogenesis","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
"930","PGEN_.00g320520","anatomical structure development",0.00980120666737925,"GO:0001702","gastrulation with mouth forming second","BP","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha)"
