"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"615","PGEN_.00g244000","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"616","PGEN_.00g244000","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"617","PGEN_.00g244000","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"618","PGEN_.00g244000","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"619","PGEN_.00g244000","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"620","PGEN_.00g244000","response to stress",0.0279635694821863,"GO:0045087","innate immune response","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"621","PGEN_.00g244000","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"622","PGEN_.00g244000","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"623","PGEN_.00g244000","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"624","PGEN_.00g244000","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"625","PGEN_.00g244000","immune system process",0.0344175244896427,"GO:0006955","immune response","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"626","PGEN_.00g244000","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"627","PGEN_.00g244000","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"628","PGEN_.00g244000","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"629","PGEN_.00g244000","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"630","PGEN_.00g244000","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"631","PGEN_.00g244000","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"632","PGEN_.00g244000","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"633","PGEN_.00g244000","response to stress",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"634","PGEN_.00g244000","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"635","PGEN_.00g244000","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Antiviral innate immune response receptor RIG-I (DEAD box protein 58) (Probable ATP-dependent RNA helicase DDX58)"
"636","PGEN_.00g248070","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"637","PGEN_.00g248070","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"638","PGEN_.00g248070","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"639","PGEN_.00g248070","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"640","PGEN_.00g248070","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"641","PGEN_.00g248070","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"642","PGEN_.00g248070","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"643","PGEN_.00g248070","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"644","PGEN_.00g248070","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"645","PGEN_.00g248070","translation",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"646","PGEN_.00g248070","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"647","PGEN_.00g248070","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"648","PGEN_.00g248070","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"649","PGEN_.00g248070","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Eukaryotic translation initiation factor 2-alpha kinase 3"
"650","PGEN_.00g258910","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Serine/threonine-protein kinase/endoribonuclease IRE2 (Endoplasmic reticulum-to-nucleus signaling 2) (Inositol-requiring protein 2) (Ire1-beta) (IRE1b) (mIre1) [Includes: Serine/threonine-protein kinase"
"651","PGEN_.00g258910","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Serine/threonine-protein kinase/endoribonuclease IRE2 (Endoplasmic reticulum-to-nucleus signaling 2) (Inositol-requiring protein 2) (Ire1-beta) (IRE1b) (mIre1) [Includes: Serine/threonine-protein kinase"
"652","PGEN_.00g258910","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Serine/threonine-protein kinase/endoribonuclease IRE2 (Endoplasmic reticulum-to-nucleus signaling 2) (Inositol-requiring protein 2) (Ire1-beta) (IRE1b) (mIre1) [Includes: Serine/threonine-protein kinase"
"653","PGEN_.00g258910","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Serine/threonine-protein kinase/endoribonuclease IRE2 (Endoplasmic reticulum-to-nucleus signaling 2) (Inositol-requiring protein 2) (Ire1-beta) (IRE1b) (mIre1) [Includes: Serine/threonine-protein kinase"
"654","PGEN_.00g258910","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Serine/threonine-protein kinase/endoribonuclease IRE2 (Endoplasmic reticulum-to-nucleus signaling 2) (Inositol-requiring protein 2) (Ire1-beta) (IRE1b) (mIre1) [Includes: Serine/threonine-protein kinase"
"655","PGEN_.00g258910","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Serine/threonine-protein kinase/endoribonuclease IRE2 (Endoplasmic reticulum-to-nucleus signaling 2) (Inositol-requiring protein 2) (Ire1-beta) (IRE1b) (mIre1) [Includes: Serine/threonine-protein kinase"
"656","PGEN_.00g258910","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Serine/threonine-protein kinase/endoribonuclease IRE2 (Endoplasmic reticulum-to-nucleus signaling 2) (Inositol-requiring protein 2) (Ire1-beta) (IRE1b) (mIre1) [Includes: Serine/threonine-protein kinase"
"657","PGEN_.00g258910","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Serine/threonine-protein kinase/endoribonuclease IRE2 (Endoplasmic reticulum-to-nucleus signaling 2) (Inositol-requiring protein 2) (Ire1-beta) (IRE1b) (mIre1) [Includes: Serine/threonine-protein kinase"
"658","PGEN_.00g262720","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Adenylate cyclase type 5"
"659","PGEN_.00g262720","homeostatic process",0.0192629902966406,"GO:0042632","cholesterol homeostasis","BP","Adenylate cyclase type 5"
"660","PGEN_.00g262720","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","Adenylate cyclase type 5"
"661","PGEN_.00g262720","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","Adenylate cyclase type 5"
"662","PGEN_.00g262720","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","Adenylate cyclase type 5"
"663","PGEN_.00g262720","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","Adenylate cyclase type 5"
"664","PGEN_.00g262720","homeostatic process",0.0399552164871214,"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP","Adenylate cyclase type 5"
"665","PGEN_.00g262720","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","Adenylate cyclase type 5"
"666","PGEN_.00g262720","homeostatic process",0.00581207981047514,"GO:0006874","cellular calcium ion homeostasis","BP","Adenylate cyclase type 5"
"667","PGEN_.00g262720","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","Adenylate cyclase type 5"
"668","PGEN_.00g264160","catabolic process",0.0114101730884277,"GO:0045732","positive regulation of protein catabolic process","BP","E3 ubiquitin-protein ligase HECW2"
"669","PGEN_.00g264160","catabolic process",0.0216185356795864,"GO:0006914","autophagy","BP","E3 ubiquitin-protein ligase HECW2"
"670","PGEN_.00g265020","anatomical structure development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"671","PGEN_.00g265020","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"672","PGEN_.00g265020","anatomical structure development",0.043937596546489,"GO:0007420","brain development","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"673","PGEN_.00g265020","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"674","PGEN_.00g265020","homeostatic process",0.0192629902966406,"GO:0042632","cholesterol homeostasis","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"675","PGEN_.00g265020","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"676","PGEN_.00g265020","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"677","PGEN_.00g265020","homeostatic process",0.0399552164871214,"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"678","PGEN_.00g265020","anatomical structure development",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"679","PGEN_.00g265020","homeostatic process",0.00581207981047514,"GO:0006874","cellular calcium ion homeostasis","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"680","PGEN_.00g265020","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"681","PGEN_.00g265020","embryo development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"682","PGEN_.00g265020","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"683","PGEN_.00g265020","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","Parathyroid hormone/parathyroid hormone-related peptide receptor (PTH/PTHrP type I receptor) (PTH/PTHr receptor) (Parathyroid hormone 1 receptor) (PTH1 receptor)"
"684","PGEN_.00g266680","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","Tyrosine-protein phosphatase non-receptor type 4"
"685","PGEN_.00g266680","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","Tyrosine-protein phosphatase non-receptor type 4"
"686","PGEN_.00g266680","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","Tyrosine-protein phosphatase non-receptor type 4"
"687","PGEN_.00g270700","cell death",0.0146308955517195,"GO:0043065","positive regulation of apoptotic process","BP","Zinc finger protein 622 (Liver regeneration-related protein LRRG121)"
"688","PGEN_.00g278620","anatomical structure development",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)"
"689","PGEN_.00g278620","anatomical structure development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)"
"690","PGEN_.00g278620","cytoskeleton organization",0.0336564668272944,"GO:0000226","microtubule cytoskeleton organization","BP","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)"
"691","PGEN_.00g278620","anatomical structure development",0.043937596546489,"GO:0007420","brain development","BP","CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48)"
"692","PGEN_.00g278670","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","Atrial natriuretic peptide receptor 1"
"693","PGEN_.00g278670","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","Atrial natriuretic peptide receptor 1"
"694","PGEN_.00g278670","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","Atrial natriuretic peptide receptor 1"
"695","PGEN_.00g278670","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","Atrial natriuretic peptide receptor 1"
"696","PGEN_.00g278670","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","Atrial natriuretic peptide receptor 1"
"697","PGEN_.00g278670","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","Atrial natriuretic peptide receptor 1"
"698","PGEN_.00g278670","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Atrial natriuretic peptide receptor 1"
"699","PGEN_.00g279040","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"700","PGEN_.00g279040","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"701","PGEN_.00g279040","cell motility",0.0321220458109137,"GO:0016477","cell migration","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"702","PGEN_.00g279040","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"703","PGEN_.00g279040","immune system process",0.0344175244896427,"GO:0006955","immune response","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"704","PGEN_.00g279040","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"705","PGEN_.00g279040","locomotion",0.0321220458109137,"GO:0016477","cell migration","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"706","PGEN_.00g279040","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"707","PGEN_.00g279040","immune system process",0.0279635694821863,"GO:0045087","innate immune response","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"708","PGEN_.00g279040","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"709","PGEN_.00g279040","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","Transforming growth factor beta receptor type 3 (TGF-beta receptor type 3) (TGFR-3) (Betaglycan) (Transforming growth factor beta receptor III) (TGF-beta receptor type III)"
"710","PGEN_.00g302170","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"711","PGEN_.00g302170","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"712","PGEN_.00g302170","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"713","PGEN_.00g302170","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"714","PGEN_.00g302170","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"715","PGEN_.00g302170","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"716","PGEN_.00g302170","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"717","PGEN_.00g302170","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"718","PGEN_.00g302170","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"719","PGEN_.00g302170","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"720","PGEN_.00g302170","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"721","PGEN_.00g302170","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"722","PGEN_.00g302170","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"723","PGEN_.00g302170","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"724","PGEN_.00g302170","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"725","PGEN_.00g302170","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"726","PGEN_.00g302170","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Nuclear receptor subfamily 1 group D member 2 (EAR4) (Rev-erb-beta)"
"727","PGEN_.00g302300","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"728","PGEN_.00g302300","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"729","PGEN_.00g302300","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"730","PGEN_.00g302300","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"731","PGEN_.00g302300","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"732","PGEN_.00g302300","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"733","PGEN_.00g302300","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"734","PGEN_.00g302300","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"735","PGEN_.00g302300","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"736","PGEN_.00g302300","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"737","PGEN_.00g302300","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
"738","PGEN_.00g302300","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Zinc finger protein 40 (Alpha A-crystallin-binding protein 1) (Alpha A-CRYBP1) (Alpha A-crystallin-binding protein I) (Transcription factor alphaA-CRYBP1)"
