"","Pgen_ID","gene","day_count","Days","Category"
"504","PGEN_.00g213350","Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)",3,"c(Day7, Day14, Day21)","all_days"
"505","PGEN_.00g213740","Soma ferritin (EC 1.16.3.1)",3,"c(Day7, Day14, Day21)","all_days"
"506","PGEN_.00g214040",NA,3,"c(Day14, Day7, Day21)","all_days"
"507","PGEN_.00g214290","Aminomethyltransferase, mitochondrial (EC 2.1.2.10) (Glycine cleavage system T protein) (GCVT)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"508","PGEN_.00g214470","Conserved oligomeric Golgi complex subunit 6 (COG complex subunit 6) (Component of oligomeric Golgi complex 6)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"509","PGEN_.00g214740","Adiponectin receptor protein",3,"c(Day14, Day7, Day21)","all_days"
"510","PGEN_.00g214890","Inter-alpha-trypsin inhibitor heavy chain H3 (ITI heavy chain H3) (ITI-HC3) (Inter-alpha-inhibitor heavy chain 3)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"511","PGEN_.00g215140","Glutathione S-transferase Mu 3 (EC 2.5.1.18) (GST class-mu 3) (GSTM3-3) (hGSTM3-3)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"512","PGEN_.00g215590",NA,2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"513","PGEN_.00g215630","Universal stress protein Slr1101 (USP Slr1101)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"514","PGEN_.00g215640",NA,2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"515","PGEN_.00g215680","Voltage-dependent calcium channel type D subunit alpha-1 (DmCa1D)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"516","PGEN_.00g215990","Protein Wnt-16",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"517","PGEN_.00g216350",NA,2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"518","PGEN_.00g216740",NA,3,"c(Day14, Day21, Day7)","all_days"
"519","PGEN_.00g216830",NA,2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"520","PGEN_.00g217950",NA,2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"521","PGEN_.00g218170","Fibulin-1 (FIBL-1) (Basement-membrane protein 90) (BM-90)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"522","PGEN_.00g218820","ERC protein 2",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"523","PGEN_.00g218990",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"524","PGEN_.00g219400","Calcium-dependent secretion activator 1 (Calcium-dependent activator protein for secretion 1) (CAPS-1)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"525","PGEN_.00g219470",NA,2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"526","PGEN_.00g219730","Zinc finger protein 862",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"527","PGEN_.00g219930","Probable glutathione S-transferase 7 (EC 2.5.1.18) (GST class-sigma)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"528","PGEN_.00g219960","Probable glutathione S-transferase 7 (EC 2.5.1.18) (GST class-sigma)",3,"c(Day14, Day7, Day21)","all_days"
"529","PGEN_.00g220120","FMRFamide receptor (DFR) (DrmFMRFa-R)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"530","PGEN_.00g220320","Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme N) (Ubiquitin carrier protein N) (Ubiquitin-protein ligase N)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"531","PGEN_.00g220610","Tenascin (TN) (Cytotactin) (GMEM) (GP 150-225) (Glioma-associated-extracellular matrix antigen) (Hexabrachion) (JI) (Myotendinous antigen) (Neuronectin) (P230) (Tenascin-C) (TN-C)",3,"c(Day14, Day21, Day7)","all_days"
"532","PGEN_.00g221980",NA,2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"533","PGEN_.00g222360","Protein shifted (WIF-1-like protein)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"534","PGEN_.00g223050",NA,2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"535","PGEN_.00g223380","Glycine-rich domain-containing protein 1 (AtGRDP1)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"536","PGEN_.00g223600",NA,2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"537","PGEN_.00g224680",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"538","PGEN_.00g225360","ATP-dependent RNA helicase DDX3X (EC 3.6.4.13) (DEAD box protein 3, X-chromosomal) (DEAD box, X isoform) (Helicase-like protein 2) (HLP2)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"539","PGEN_.00g227060","Arf-GAP domain and FG repeat-containing protein 1 (HIV-1 Rev-binding protein homolog) (Nucleoporin-like protein RIP)",3,"c(Day7, Day14, Day21)","all_days"
"540","PGEN_.00g227770",NA,3,"c(Day21, Day7, Day14)","all_days"
"541","PGEN_.00g227830","Zinc finger protein ZIC 4 (XlZic4) (Zinc finger protein of the cerebellum 4)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"542","PGEN_.00g228160","Collagen alpha-2(IV) chain",3,"c(Day21, Day7, Day14)","all_days"
"543","PGEN_.00g228170","Collagen alpha-1(IV) chain",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"544","PGEN_.00g228760",NA,3,"c(Day7, Day14, Day21)","all_days"
"545","PGEN_.00g228920","Tripeptidyl-peptidase 2 (TPP-2) (EC 3.4.14.10) (Tripeptidyl aminopeptidase) (Tripeptidyl-peptidase II) (TPP-II)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"546","PGEN_.00g229710",NA,2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"547","PGEN_.00g230120",NA,3,"c(Day7, Day21, Day14)","all_days"
"548","PGEN_.00g230280","Lysosome-associated membrane glycoprotein 1 (LAMP-1) (Lysosome-associated membrane protein 1) (CD107 antigen-like family member A) (Lysosomal membrane glycoprotein A) (LGP-A) (CD antigen CD107a)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"549","PGEN_.00g230520","Bile salt-activated lipase (BAL) (EC 3.1.1.13) (EC 3.1.1.3) (EC 3.1.1.6) (Bile salt-stimulated lipase) (BSSL) (Carboxyl ester lipase) (Cholesterol esterase) (Pancreatic lysophospholipase) (Sterol esterase) (Fragment)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"550","PGEN_.00g230740","Mannose-P-dolichol utilization defect 1 protein homolog",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"551","PGEN_.00g230890",NA,3,"c(Day7, Day21, Day14)","all_days"
"552","PGEN_.00g231610",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"553","PGEN_.00g231830","Multidrug resistance-associated protein 4 (ATP-binding cassette sub-family C member 4) (MRP/cMOAT-related ABC transporter) (Multi-specific organic anion transporter B) (MOAT-B)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"554","PGEN_.00g233580","Tubulin beta-4B chain (Tubulin beta-2C chain)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"555","PGEN_.00g234340",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"556","PGEN_.00g234530","Dimethylaniline monooxygenase [N-oxide-forming] 5 (EC 1.14.13.8) (Dimethylaniline oxidase 5) (Hepatic flavin-containing monooxygenase 5) (FMO 5)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"557","PGEN_.00g234660","Long-chain-fatty-acid--CoA ligase 4 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 4) (LACS 4) (mACS4)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"558","PGEN_.00g235390","Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"559","PGEN_.00g235760",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"560","PGEN_.00g236300",NA,2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"561","PGEN_.00g236540","D-beta-hydroxybutyrate dehydrogenase (BDH) (EC 1.1.1.30) (3-hydroxybutyrate dehydrogenase) (3-HBDH)",3,"c(Day21, Day7, Day14)","all_days"
"562","PGEN_.00g236660",NA,3,"c(Day14, Day21, Day7)","all_days"
"563","PGEN_.00g236680","Zinc finger protein 28 (Zfp-28) (Protein mKR5)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"564","PGEN_.00g236720","Stimulator of interferon genes protein (hSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (hMITA) (Transmembrane protein 173)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"565","PGEN_.00g237150","Inositol 1,4,5-trisphosphate receptor (ApIP3R)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"566","PGEN_.00g237580","Pancreatic triacylglycerol lipase (PL) (PTL) (Pancreatic lipase) (EC 3.1.1.3) (Fragment)",3,"c(Day7, Day21, Day14)","all_days"
"567","PGEN_.00g238050","Protein artichoke",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"568","PGEN_.00g238060","Leucine-rich repeats and immunoglobulin-like domains protein 2 (LIG-2)",3,"c(Day7, Day21, Day14)","all_days"
"569","PGEN_.00g238120","UDP-glucose:glycoprotein glucosyltransferase 1 (UGT1) (hUGT1) (EC 2.4.1.-) (UDP--Glc:glycoprotein glucosyltransferase) (UDP-glucose ceramide glucosyltransferase-like 1)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"570","PGEN_.00g240270","Myosin essential light chain, striated adductor muscle (E-LC) (Sulfhydryl light chain) (SHLC)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"571","PGEN_.00g240360",NA,3,"c(Day14, Day7, Day21)","all_days"
"572","PGEN_.00g240940",NA,3,"c(Day14, Day21, Day7)","all_days"
"573","PGEN_.00g241240",NA,3,"c(Day7, Day21, Day14)","all_days"
"574","PGEN_.00g241540","Sodium-dependent multivitamin transporter (Na(+)-dependent multivitamin transporter) (Solute carrier family 5 member 6)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"575","PGEN_.00g241670","Sodium-dependent multivitamin transporter (Na(+)-dependent multivitamin transporter) (Solute carrier family 5 member 6)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"576","PGEN_.00g242070","E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (RET-fused gene 7 protein) (Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"577","PGEN_.00g242080","Renin receptor (ATPase H(+)-transporting lysosomal accessory protein 2) (ATPase H(+)-transporting lysosomal-interacting protein 2) (Renin/prorenin receptor) (Vacuolar ATP synthase membrane sector-associated protein M8-9) (V-ATPase M8.9 subunit) [Cleaved into: Renin receptor extracellular fragment; Renin receptor cytoplasmic fragment]",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"578","PGEN_.00g244080","Ectonucleoside triphosphate diphosphohydrolase 1 (NTPDase 1) (EC 3.6.1.5) (Ecto-ATP diphosphohydrolase 1) (Ecto-ATPDase 1) (Ecto-ATPase 1) (Ecto-apyrase) (Lymphoid cell activation antigen) (CD antigen CD39) [Cleaved into: Ectonucleoside triphosphate diphosphohydrolase 1 27 kDa subunit; Ectonucleoside triphosphate diphosphohydrolase 1 54 kDa subunit]",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"579","PGEN_.00g244200",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"580","PGEN_.00g244400","Fibroblast growth factor receptor-like 1 (FGF receptor-like protein 1)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"581","PGEN_.00g244450",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"582","PGEN_.00g244610","Glycerol-3-phosphate acyltransferase 4 (GPAT4) (EC 2.3.1.15) (1-acylglycerol-3-phosphate O-acyltransferase 6) (1-AGP acyltransferase 6) (1-AGPAT 6) (Acyl-CoA:glycerol-3-phosphate acyltransferase 4) (Lysophosphatidic acid acyltransferase zeta) (LPAAT-zeta) (Testis spermatogenesis apoptosis-related protein 7)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"583","PGEN_.00g244630","MICOS complex subunit Mic60 (Mitochondrial inner membrane protein) (Mitofilin)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"584","PGEN_.00g244960","Armadillo-like helical domain-containing protein 3",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"585","PGEN_.00g245010","TWiK family of potassium channels protein 7",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"586","PGEN_.00g245510",NA,3,"c(Day7, Day14, Day21)","all_days"
"587","PGEN_.00g245730","Zinc finger protein 91 (Zinc finger protein HPF7) (Zinc finger protein HTF10)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"588","PGEN_.00g247310","Macrophage mannose receptor 1 (MMR) (CD antigen CD206)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"589","PGEN_.00g247650",NA,3,"c(Day7, Day21, Day14)","all_days"
"590","PGEN_.00g247890",NA,3,"c(Day14, Day7, Day21)","all_days"
"591","PGEN_.00g248130",NA,3,"c(Day21, Day7, Day14)","all_days"
"592","PGEN_.00g250350","Hydroxylysine kinase (5-hydroxy-L-lysine kinase) (EC 2.7.1.81) (Aminoglycoside phosphotransferase domain-containing protein 1)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"593","PGEN_.00g250580","Zinc transporter SLC39A7 (Histidine-rich membrane protein Ke4) (Solute carrier family 39 member 7) (Zrt-, Irt-like protein 7) (ZIP7)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"594","PGEN_.00g251580","Vitamin D3 receptor (VDR) (1,25-dihydroxyvitamin D3 receptor) (Nuclear receptor subfamily 1 group I member 1)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"595","PGEN_.00g251590",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"596","PGEN_.00g251830","Tetraspanin-33 (Tspan-33)",3,"c(Day7, Day21, Day14)","all_days"
"597","PGEN_.00g251840","Copper homeostasis protein cutC homolog",3,"c(Day14, Day7, Day21)","all_days"
"598","PGEN_.00g252190","Myosin regulatory light chain, smooth muscle",3,"c(Day7, Day14, Day21)","all_days"
"599","PGEN_.00g252930",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"600","PGEN_.00g254620",NA,2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"601","PGEN_.00g254720",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"602","PGEN_.00g254730",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"603","PGEN_.00g254920",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"604","PGEN_.00g255020",NA,3,"c(Day14, Day7, Day21)","all_days"
"605","PGEN_.00g256100","Galactocerebrosidase (GALCERase) (EC 3.2.1.46) (Galactosylceramidase)",3,"c(Day21, Day7, Day14)","all_days"
"606","PGEN_.00g257240","Huntingtin (Huntington disease protein homolog) (HD protein homolog) [Cleaved into: Huntingtin, myristoylated N-terminal fragment]",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"607","PGEN_.00g257270","V-type proton ATPase subunit B (V-ATPase subunit B) (Vacuolar proton pump subunit B)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"608","PGEN_.00g258020","Acylpyruvase FAHD1, mitochondrial (EC 3.7.1.5) (Fumarylacetoacetate hydrolase domain-containing protein 1) (Oxaloacetate decarboxylase) (OAA decarboxylase) (EC 4.1.1.112)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"609","PGEN_.00g258220",NA,3,"c(Day21, Day14, Day7)","all_days"
"610","PGEN_.00g259110","RANBP2-like and GRIP domain-containing protein 5/6 (Ran-binding protein 2-like 1/2) (RanBP2-like 1/2) (RanBP2L1) (RanBP2L2) (Sperm membrane protein BS-63)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"611","PGEN_.00g261210","Cytochrome P450 4Z1 (EC 1.14.14.1) (CYPIVZ1)",3,"c(Day14, Day21, Day7)","all_days"
"612","PGEN_.00g262060","Interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog B (Double-stranded RNA-binding protein A) (XlRBPA)",3,"c(Day21, Day14, Day7)","all_days"
"613","PGEN_.00g263590","E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2)",2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"614","PGEN_.00g264440","4-trimethylaminobutyraldehyde dehydrogenase (TMABA-DH) (TMABADH) (EC 1.2.1.47) (Aldehyde dehydrogenase family 9 member A1) (EC 1.2.1.3)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"615","PGEN_.00g264520",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"616","PGEN_.00g264730","Actin-related protein 2/3 complex subunit 2 (Arp2/3 complex 34 kDa subunit) (p34-ARC)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"617","PGEN_.00g264950","Protein Abitram (Actin-binding transcription modulator) (Protein Simiate)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"618","PGEN_.00g265000",NA,3,"c(Day14, Day21, Day7)","all_days"
"619","PGEN_.00g265580","Little elongation complex subunit 2 (Interactor of little elongator complex ELL subunit 2) (NMDA receptor-regulated protein 2)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"620","PGEN_.00g266860","Complement C1q tumor necrosis factor-related protein 3 (Collagenous repeat-containing sequence 26 kDa protein) (CORS26) (Secretory protein CORS26)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"621","PGEN_.00g267990","2-hydroxyacyl-CoA lyase 1 (EC 4.1.-.-) (2-hydroxyphytanoyl-CoA lyase) (2-HPCL) (Phytanoyl-CoA 2-hydroxylase 2)",3,"c(Day21, Day14, Day7)","all_days"
"622","PGEN_.00g268270","2-hydroxyacyl-CoA lyase 1 (EC 4.1.-.-) (2-hydroxyphytanoyl-CoA lyase) (2-HPCL) (Phytanoyl-CoA 2-hydroxylase 2)",3,"c(Day21, Day7, Day14)","all_days"
"623","PGEN_.00g268580","Acyl-CoA-binding protein (ACBP) (Diazepam-binding inhibitor) (DBI)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"624","PGEN_.00g268630","tRNA (cytosine(72)-C(5))-methyltransferase NSUN6 (EC 2.1.1.-) (NOL1/NOP2/Sun domain family member 6)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"625","PGEN_.00g268970","Polypeptide N-acetylgalactosaminyltransferase 5 (pp-GaNTase 5) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 5) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 5)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"626","PGEN_.00g270000","Probable prolyl 4-hydroxylase 4 (AtP4H4) (EC 1.14.11.2)",3,"c(Day21, Day7, Day14)","all_days"
"627","PGEN_.00g270610","Polycystic kidney disease 1-related protein (Fragment)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"628","PGEN_.00g272650","Neurotrypsin (EC 3.4.21.-) (Serine protease 12)",3,"c(Day7, Day14, Day21)","all_days"
"629","PGEN_.00g272710","Coadhesin (Fragment)",3,"c(Day7, Day14, Day21)","all_days"
"630","PGEN_.00g272730","Sorting nexin-13",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"631","PGEN_.00g273190","Putative phosphoenolpyruvate synthase (Putative PEP synthase) (Pyruvate, water dikinase)",3,"c(Day7, Day21, Day14)","all_days"
"632","PGEN_.00g273260","Fatty-acid amide hydrolase 1 (EC 3.5.1.99) (Anandamide amidohydrolase 1) (Oleamide hydrolase 1)",3,"c(Day21, Day14, Day7)","all_days"
"633","PGEN_.00g273360",NA,3,"c(Day7, Day21, Day14)","all_days"
"634","PGEN_.00g273750","Phospholipase B1, membrane-associated (Phospholipase B) (Phospholipase B/lipase) (PLB/LIP) [Includes: Phospholipase A2 (EC 3.1.1.4); Lysophospholipase (EC 3.1.1.5)]",3,"c(Day21, Day7, Day14)","all_days"
"635","PGEN_.00g273940","Coiled-coil domain-containing protein 93",3,"c(Day7, Day14, Day21)","all_days"
"636","PGEN_.00g273970",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"637","PGEN_.00g274080","Organic cation transporter protein",3,"c(Day7, Day21, Day14)","all_days"
"638","PGEN_.00g274350","ADP-ribosylation factor 1",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"639","PGEN_.00g274640","Probable serine carboxypeptidase CPVL (EC 3.4.16.-) (Carboxypeptidase, vitellogenic-like) (Vitellogenic carboxypeptidase-like protein) (VCP-like protein) (hVLP)",3,"c(Day14, Day7, Day21)","all_days"
"640","PGEN_.00g274880","Lactose-binding lectin l-2 (Ajl-2)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"641","PGEN_.00g274890","Lactose-binding lectin l-2 (Ajl-2)",3,"c(Day21, Day14, Day7)","all_days"
"642","PGEN_.00g274910","Protein DBF4 homolog A",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"643","PGEN_.00g275670",NA,3,"c(Day7, Day14, Day21)","all_days"
"644","PGEN_.00g276360","Peptidoglycan recognition protein 3 (Peptidoglycan recognition protein I-alpha) (PGLYRPIalpha) (PGRP-I-alpha) (Peptidoglycan recognition protein intermediate alpha)",3,"c(Day14, Day7, Day21)","all_days"
"645","PGEN_.00g277560",NA,2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"646","PGEN_.00g277570","Lysosomal thioesterase PPT2-A (PPT-2-A) (EC 3.1.2.-)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"647","PGEN_.00g278120",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"648","PGEN_.00g279100",NA,2,"c(Day14, Day7)","stress_induc_recovery_7&14"
"649","PGEN_.00g279150","Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)",2,"c(Day7, Day21)","rapid_induced_under_exposures_7&21"
"650","PGEN_.00g279590","Apolipoprotein D (Apo-D) (ApoD)",3,"c(Day14, Day7, Day21)","all_days"
"651","PGEN_.00g279670",NA,2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"652","PGEN_.00g279730","Phosphatidylserine lipase ABHD16A (EC 3.1.-.-) (Alpha/beta hydrolase domain-containing protein 16A) (Abhydrolase domain-containing protein 16A) (HLA-B-associated transcript 5 homolog) (Monoacylglycerol lipase ABHD16A) (EC 3.1.1.23)",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"653","PGEN_.00g279820","Protein ABHD14A (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 14A) (Abhydrolase domain-containing protein 14A)",3,"c(Day7, Day21, Day14)","all_days"
"654","PGEN_.00g279900",NA,2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"655","PGEN_.00g279950","Ribosome-recycling factor, mitochondrial (RRF) (Ribosome-releasing factor, mitochondrial)",3,"c(Day14, Day7, Day21)","all_days"
"656","PGEN_.00g280030","Uncharacterized protein CXorf38",2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"657","PGEN_.00g280580","L-proline trans-4-hydroxylase (P4H) (EC 1.14.11.57)",2,"c(Day21, Day14)","recovery_prep_reg_14&21"
"658","PGEN_.00g280920","L-proline trans-4-hydroxylase (P4H) (EC 1.14.11.57)",3,"c(Day21, Day7, Day14)","all_days"
"659","PGEN_.00g280970",NA,3,"c(Day14, Day7, Day21)","all_days"
"660","PGEN_.00g281080",NA,3,"c(Day7, Day21, Day14)","all_days"
"661","PGEN_.00g281550","DBH-like monooxygenase protein 1 (EC 1.14.17.-) (DBH-related protein) (Monooxygenase X)",3,"c(Day21, Day14, Day7)","all_days"
"662","PGEN_.00g281730","Endo-1,4-beta-xylanase 1 (AtXyn1) (Xylan endohydrolase 1) (Xylanase 1) (EC 3.2.1.8)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"663","PGEN_.00g281940",NA,3,"c(Day21, Day7, Day14)","all_days"
"664","PGEN_.00g281950",NA,3,"c(Day21, Day14, Day7)","all_days"
"665","PGEN_.00g282350","Fucolectin-5",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"666","PGEN_.00g282670",NA,2,"c(Day21, Day7)","rapid_induced_under_exposures_7&21"
"667","PGEN_.00g282850","Estradiol 17-beta-dehydrogenase 8 (EC 1.1.1.62) (17-beta-hydroxysteroid dehydrogenase 8) (17-beta-HSD 8) (3-ketoacyl-[acyl-carrier-protein] reductase alpha subunit) (KAR alpha subunit) (3-oxoacyl-[acyl-carrier-protein] reductase) (EC 1.1.1.-) (Testosterone 17-beta-dehydrogenase 8) (EC 1.1.1.239)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"668","PGEN_.00g282910","FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)",3,"c(Day7, Day14, Day21)","all_days"
"669","PGEN_.00g282990",NA,3,"c(Day7, Day21, Day14)","all_days"
"670","PGEN_.00g283520","GTPase-activating protein and VPS9 domain-containing protein 1 (GAPex-5) (Rab5-activating protein 6)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"671","PGEN_.00g284500",NA,3,"c(Day7, Day21, Day14)","all_days"
"672","PGEN_.00g284510","Crystallin J1C",3,"c(Day14, Day21, Day7)","all_days"
"673","PGEN_.00g284690","Probable 28S rRNA (cytosine-C(5))-methyltransferase (EC 2.1.1.-) (NOL1/NOP2/Sun domain family member 5) (Williams-Beuren syndrome chromosomal region 20A protein homolog)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"674","PGEN_.00g285590","A disintegrin and metalloproteinase with thrombospondin motifs 7 (ADAM-TS 7) (ADAM-TS7) (ADAMTS-7) (EC 3.4.24.-) (COMPase)",2,"c(Day7, Day14)","stress_induc_recovery_7&14"
"675","PGEN_.00g285730","Zinc transporter SLC39A7 (Histidine-rich membrane protein Ke4) (Really interesting new gene 5 protein) (Solute carrier family 39 member 7) (Zrt-, Irt-like protein 7) (ZIP7)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"676","PGEN_.00g285800","Serine--tRNA synthetase-like protein Slimp (Seryl-tRNA synthetase-like insect mitochondrial protein)",2,"c(Day14, Day21)","recovery_prep_reg_14&21"
"677","PGEN_.00g285980","Dimethylaniline monooxygenase [N-oxide-forming] 5 (EC 1.14.13.8) (Dimethylaniline oxidase 5) (Hepatic flavin-containing monooxygenase 5) (FMO 5)",3,"c(Day21, Day7, Day14)","all_days"
"678","PGEN_.00g286040","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (MCAD) (EC 1.3.8.7)",3,"c(Day14, Day7, Day21)","all_days"
"679","PGEN_.00g286650","O-methyltransferase MdmC (EC 2.1.1.-)",3,"c(Day7, Day14, Day21)","all_days"
"680","PGEN_.00g286740",NA,3,"c(Day14, Day21, Day7)","all_days"
